"peak_index","seqnames","start","end","width","strand","name"
123301,"chr17",28455351,28455579,229,"*","chr17:28455351-28455579"
123315,"chr17",28491272,28491947,676,"*","chr17:28491272-28491947"
123326,"chr17",28521800,28522000,201,"*","chr17:28521800-28522000"
123329,"chr17",28531879,28532427,549,"*","chr17:28531879-28532427"
123337,"chr17",28580420,28580988,569,"*","chr17:28580420-28580988"
123402,"chr17",28847418,28847806,389,"*","chr17:28847418-28847806"
123410,"chr17",28885435,28885738,304,"*","chr17:28885435-28885738"
123418,"chr17",28923208,28923847,640,"*","chr17:28923208-28923847"
123424,"chr17",28936789,28937555,767,"*","chr17:28936789-28937555"
123431,"chr17",28981204,28981499,296,"*","chr17:28981204-28981499"
123440,"chr17",29018881,29019135,255,"*","chr17:29018881-29019135"
123481,"chr17",29157066,29157296,231,"*","chr17:29157066-29157296"
123485,"chr17",29166169,29166443,275,"*","chr17:29166169-29166443"
123507,"chr17",29249644,29250016,373,"*","chr17:29249644-29250016"
123537,"chr17",29336840,29337094,255,"*","chr17:29336840-29337094"
123551,"chr17",29382608,29382826,219,"*","chr17:29382608-29382826"
123553,"chr17",29384879,29385660,782,"*","chr17:29384879-29385660"
123569,"chr17",29442167,29442535,369,"*","chr17:29442167-29442535"
123570,"chr17",29444854,29445616,763,"*","chr17:29444854-29445616"
123637,"chr17",29690347,29690701,355,"*","chr17:29690347-29690701"
123639,"chr17",29701511,29701711,201,"*","chr17:29701511-29701711"
123671,"chr17",29801406,29801833,428,"*","chr17:29801406-29801833"
123686,"chr17",29869743,29869997,255,"*","chr17:29869743-29869997"
123689,"chr17",29879113,29879500,388,"*","chr17:29879113-29879500"
123693,"chr17",29896260,29896976,717,"*","chr17:29896260-29896976"
123705,"chr17",29951955,29952236,282,"*","chr17:29951955-29952236"
123724,"chr17",30016615,30017064,450,"*","chr17:30016615-30017064"
123741,"chr17",30066420,30066640,221,"*","chr17:30066420-30066640"
123742,"chr17",30072967,30073170,204,"*","chr17:30072967-30073170"
123751,"chr17",30099803,30100195,393,"*","chr17:30099803-30100195"
123811,"chr17",30261255,30261671,417,"*","chr17:30261255-30261671"
123816,"chr17",30269357,30269990,634,"*","chr17:30269357-30269990"
123827,"chr17",30319517,30319803,287,"*","chr17:30319517-30319803"
123869,"chr17",30507228,30508047,820,"*","chr17:30507228-30508047"
123873,"chr17",30536925,30537222,298,"*","chr17:30536925-30537222"
123892,"chr17",30602383,30602588,206,"*","chr17:30602383-30602588"
123917,"chr17",30812393,30813255,863,"*","chr17:30812393-30813255"
123919,"chr17",30858517,30859154,638,"*","chr17:30858517-30859154"
123942,"chr17",30990453,30990756,304,"*","chr17:30990453-30990756"
123945,"chr17",31011589,31012040,452,"*","chr17:31011589-31012040"
123975,"chr17",31119506,31119978,473,"*","chr17:31119506-31119978"
123986,"chr17",31160134,31160865,732,"*","chr17:31160134-31160865"
123993,"chr17",31191777,31192373,597,"*","chr17:31191777-31192373"
124011,"chr17",31282367,31282759,393,"*","chr17:31282367-31282759"
124019,"chr17",31315612,31316133,522,"*","chr17:31315612-31316133"
124041,"chr17",31402931,31403131,201,"*","chr17:31402931-31403131"
124070,"chr17",31519650,31520544,895,"*","chr17:31519650-31520544"
124101,"chr17",31598571,31599113,543,"*","chr17:31598571-31599113"
124102,"chr17",31600280,31600801,522,"*","chr17:31600280-31600801"
124106,"chr17",31621905,31622149,245,"*","chr17:31621905-31622149"
124146,"chr17",31772799,31773213,415,"*","chr17:31772799-31773213"
124189,"chr17",31891996,31892303,308,"*","chr17:31891996-31892303"
124198,"chr17",31905775,31906415,641,"*","chr17:31905775-31906415"
124211,"chr17",31931367,31932227,861,"*","chr17:31931367-31932227"
124245,"chr17",32053894,32054183,290,"*","chr17:32053894-32054183"
124260,"chr17",32110489,32110874,386,"*","chr17:32110489-32110874"
124285,"chr17",32222381,32222712,332,"*","chr17:32222381-32222712"
124294,"chr17",32267181,32267381,201,"*","chr17:32267181-32267381"
124297,"chr17",32271123,32271356,234,"*","chr17:32271123-32271356"
124298,"chr17",32271624,32271832,209,"*","chr17:32271624-32271832"
124329,"chr17",32452551,32453036,486,"*","chr17:32452551-32453036"
124470,"chr17",33910205,33910407,203,"*","chr17:33910205-33910407"
124491,"chr17",34024390,34025248,859,"*","chr17:34024390-34025248"
124499,"chr17",34041226,34042223,998,"*","chr17:34041226-34042223"
124506,"chr17",34077616,34078104,489,"*","chr17:34077616-34078104"
124510,"chr17",34092678,34093181,504,"*","chr17:34092678-34093181"
124518,"chr17",34121062,34121816,755,"*","chr17:34121062-34121816"
124556,"chr17",34265556,34265883,328,"*","chr17:34265556-34265883"
124572,"chr17",34360605,34360961,357,"*","chr17:34360605-34360961"
124600,"chr17",34589696,34590231,536,"*","chr17:34589696-34590231"
124610,"chr17",34616345,34616850,506,"*","chr17:34616345-34616850"
124622,"chr17",34655223,34656210,988,"*","chr17:34655223-34656210"
124625,"chr17",34665310,34665867,558,"*","chr17:34665310-34665867"
124629,"chr17",34675849,34676641,793,"*","chr17:34675849-34676641"
124660,"chr17",34894027,34895188,1162,"*","chr17:34894027-34895188"
124668,"chr17",34930976,34931744,769,"*","chr17:34930976-34931744"
124671,"chr17",34938170,34938676,507,"*","chr17:34938170-34938676"
124711,"chr17",35070706,35071004,299,"*","chr17:35070706-35071004"
124746,"chr17",35202040,35202412,373,"*","chr17:35202040-35202412"
124761,"chr17",35235069,35235512,444,"*","chr17:35235069-35235512"
124770,"chr17",35254308,35255214,907,"*","chr17:35254308-35255214"
124789,"chr17",35349082,35349381,300,"*","chr17:35349082-35349381"
124811,"chr17",35516486,35517490,1005,"*","chr17:35516486-35517490"
124840,"chr17",35666988,35668216,1229,"*","chr17:35666988-35668216"
124860,"chr17",35739693,35740190,498,"*","chr17:35739693-35740190"
124861,"chr17",35743814,35744302,489,"*","chr17:35743814-35744302"
124865,"chr17",35759615,35760614,1000,"*","chr17:35759615-35760614"
124869,"chr17",35769228,35769441,214,"*","chr17:35769228-35769441"
124890,"chr17",35836007,35836703,697,"*","chr17:35836007-35836703"
124895,"chr17",35861136,35861930,795,"*","chr17:35861136-35861930"
124908,"chr17",35922741,35923034,294,"*","chr17:35922741-35923034"
124913,"chr17",35940176,35940378,203,"*","chr17:35940176-35940378"
124924,"chr17",36016070,36016626,557,"*","chr17:36016070-36016626"
124925,"chr17",36019162,36019508,347,"*","chr17:36019162-36019508"
124929,"chr17",36035189,36035718,530,"*","chr17:36035189-36035718"
124944,"chr17",36121116,36121977,862,"*","chr17:36121116-36121977"
124957,"chr17",36198538,36198777,240,"*","chr17:36198538-36198777"
124974,"chr17",36309020,36309417,398,"*","chr17:36309020-36309417"
125005,"chr17",36897885,36898298,414,"*","chr17:36897885-36898298"
125010,"chr17",36920384,36920928,545,"*","chr17:36920384-36920928"
125019,"chr17",36966983,36967269,287,"*","chr17:36966983-36967269"
125031,"chr17",37011448,37011783,336,"*","chr17:37011448-37011783"
125069,"chr17",40794191,40794391,201,"*","chr17:40794191-40794391"
125105,"chr17",42051253,42051458,206,"*","chr17:42051253-42051458"
125130,"chr17",42565890,42566112,223,"*","chr17:42565890-42566112"
125131,"chr17",42573633,42574358,726,"*","chr17:42573633-42574358"
125144,"chr17",42732371,42732616,246,"*","chr17:42732371-42732616"
125151,"chr17",42788896,42789223,328,"*","chr17:42788896-42789223"
125162,"chr17",42884531,42884870,340,"*","chr17:42884531-42884870"
125179,"chr17",42943243,42943956,714,"*","chr17:42943243-42943956"
125199,"chr17",43028158,43028358,201,"*","chr17:43028158-43028358"
125222,"chr17",43097064,43097803,740,"*","chr17:43097064-43097803"
125223,"chr17",43106017,43106904,888,"*","chr17:43106017-43106904"
125244,"chr17",43176838,43177153,316,"*","chr17:43176838-43177153"
125258,"chr17",43232971,43233315,345,"*","chr17:43232971-43233315"
125291,"chr17",43358226,43358636,411,"*","chr17:43358226-43358636"
125292,"chr17",43360047,43361115,1069,"*","chr17:43360047-43361115"
125305,"chr17",43395510,43395921,412,"*","chr17:43395510-43395921"
125316,"chr17",43424199,43424408,210,"*","chr17:43424199-43424408"
125329,"chr17",43490339,43490564,226,"*","chr17:43490339-43490564"
125332,"chr17",43495560,43495911,352,"*","chr17:43495560-43495911"
125337,"chr17",43504150,43505108,959,"*","chr17:43504150-43505108"
125342,"chr17",43534545,43535526,982,"*","chr17:43534545-43535526"
125344,"chr17",43551385,43552062,678,"*","chr17:43551385-43552062"
125349,"chr17",43575813,43576149,337,"*","chr17:43575813-43576149"
125355,"chr17",43590036,43590236,201,"*","chr17:43590036-43590236"
125371,"chr17",43717416,43717616,201,"*","chr17:43717416-43717616"
125407,"chr17",43903532,43904643,1112,"*","chr17:43903532-43904643"
125409,"chr17",43952239,43953552,1314,"*","chr17:43952239-43953552"
125420,"chr17",44077552,44077877,326,"*","chr17:44077552-44077877"
125433,"chr17",44145846,44146351,506,"*","chr17:44145846-44146351"
125435,"chr17",44149364,44149822,459,"*","chr17:44149364-44149822"
125443,"chr17",44175198,44175563,366,"*","chr17:44175198-44175563"
125446,"chr17",44189771,44190340,570,"*","chr17:44189771-44190340"
125451,"chr17",44202348,44202602,255,"*","chr17:44202348-44202602"
125473,"chr17",44300319,44301279,961,"*","chr17:44300319-44301279"
125495,"chr17",44445605,44445948,344,"*","chr17:44445605-44445948"
125499,"chr17",44465524,44465845,322,"*","chr17:44465524-44465845"
125545,"chr17",44692687,44693106,420,"*","chr17:44692687-44693106"
125565,"chr17",44818389,44818953,565,"*","chr17:44818389-44818953"
125571,"chr17",44957606,44958424,819,"*","chr17:44957606-44958424"
125591,"chr17",45061486,45061749,264,"*","chr17:45061486-45061749"
125612,"chr17",45169168,45169780,613,"*","chr17:45169168-45169780"
125622,"chr17",45243157,45243692,536,"*","chr17:45243157-45243692"
125631,"chr17",45264600,45264941,342,"*","chr17:45264600-45264941"
125632,"chr17",45275151,45275453,303,"*","chr17:45275151-45275453"
125637,"chr17",45312732,45313550,819,"*","chr17:45312732-45313550"
125653,"chr17",45374113,45374746,634,"*","chr17:45374113-45374746"
125663,"chr17",45433209,45434546,1338,"*","chr17:45433209-45434546"
125668,"chr17",45474545,45475263,719,"*","chr17:45474545-45475263"
125676,"chr17",45523034,45523804,771,"*","chr17:45523034-45523804"
125686,"chr17",45557477,45557814,338,"*","chr17:45557477-45557814"
125695,"chr17",45593749,45593993,245,"*","chr17:45593749-45593993"
125697,"chr17",45596876,45597583,708,"*","chr17:45596876-45597583"
125715,"chr17",45685399,45687275,1877,"*","chr17:45685399-45687275"
125748,"chr17",45769985,45770267,283,"*","chr17:45769985-45770267"
125787,"chr17",45885595,45887267,1673,"*","chr17:45885595-45887267"
125847,"chr17",46075114,46075624,511,"*","chr17:46075114-46075624"
125866,"chr17",46159954,46161376,1423,"*","chr17:46159954-46161376"
125878,"chr17",46243862,46244153,292,"*","chr17:46243862-46244153"
125895,"chr17",46327623,46328669,1047,"*","chr17:46327623-46328669"
125915,"chr17",46436811,46437481,671,"*","chr17:46436811-46437481"
125953,"chr17",46590725,46590958,234,"*","chr17:46590725-46590958"
125980,"chr17",46659148,46659468,321,"*","chr17:46659148-46659468"
125998,"chr17",46751638,46752719,1082,"*","chr17:46751638-46752719"
126015,"chr17",46832168,46833148,981,"*","chr17:46832168-46833148"
126019,"chr17",46843878,46844222,345,"*","chr17:46843878-46844222"
126084,"chr17",47167649,47168079,431,"*","chr17:47167649-47168079"
126133,"chr17",47360881,47361081,201,"*","chr17:47360881-47361081"
126139,"chr17",47385558,47386064,507,"*","chr17:47385558-47386064"
126141,"chr17",47394403,47395010,608,"*","chr17:47394403-47395010"
126148,"chr17",47428883,47429539,657,"*","chr17:47428883-47429539"
126149,"chr17",47430618,47430920,303,"*","chr17:47430618-47430920"
126158,"chr17",47452897,47453457,561,"*","chr17:47452897-47453457"
126175,"chr17",47484349,47485532,1184,"*","chr17:47484349-47485532"
126215,"chr17",47672231,47673254,1024,"*","chr17:47672231-47673254"
126229,"chr17",47748620,47749586,967,"*","chr17:47748620-47749586"
126235,"chr17",47773685,47774143,459,"*","chr17:47773685-47774143"
126261,"chr17",47864535,47865025,491,"*","chr17:47864535-47865025"
126333,"chr17",48247682,48248001,320,"*","chr17:48247682-48248001"
126346,"chr17",48333098,48333484,387,"*","chr17:48333098-48333484"
126380,"chr17",48505213,48505665,453,"*","chr17:48505213-48505665"
126385,"chr17",48514585,48515129,545,"*","chr17:48514585-48515129"
126390,"chr17",48543505,48543894,390,"*","chr17:48543505-48543894"
126394,"chr17",48553138,48553626,489,"*","chr17:48553138-48553626"
126396,"chr17",48556270,48557344,1075,"*","chr17:48556270-48557344"
126407,"chr17",48585725,48586548,824,"*","chr17:48585725-48586548"
126447,"chr17",48874327,48874631,305,"*","chr17:48874327-48874631"
126455,"chr17",48935354,48935713,360,"*","chr17:48935354-48935713"
126469,"chr17",48978184,48978412,229,"*","chr17:48978184-48978412"
126525,"chr17",49281603,49281803,201,"*","chr17:49281603-49281803"
126575,"chr17",49523433,49523640,208,"*","chr17:49523433-49523640"
126579,"chr17",49530407,49530702,296,"*","chr17:49530407-49530702"
126595,"chr17",49627466,49628014,549,"*","chr17:49627466-49628014"
126596,"chr17",49633100,49633577,478,"*","chr17:49633100-49633577"
126612,"chr17",49723586,49723849,264,"*","chr17:49723586-49723849"
126624,"chr17",49756902,49757402,501,"*","chr17:49756902-49757402"
126635,"chr17",49816229,49817243,1015,"*","chr17:49816229-49817243"
126640,"chr17",49851219,49851858,640,"*","chr17:49851219-49851858"
126643,"chr17",49863763,49864077,315,"*","chr17:49863763-49864077"
126644,"chr17",49866855,49867179,325,"*","chr17:49866855-49867179"
126646,"chr17",49869485,49869693,209,"*","chr17:49869485-49869693"
126647,"chr17",49872391,49872838,448,"*","chr17:49872391-49872838"
126661,"chr17",49949726,49949987,262,"*","chr17:49949726-49949987"
126669,"chr17",50006498,50007334,837,"*","chr17:50006498-50007334"
126680,"chr17",50070159,50070725,567,"*","chr17:50070159-50070725"
126683,"chr17",50080364,50080738,375,"*","chr17:50080364-50080738"
126695,"chr17",50127369,50127963,595,"*","chr17:50127369-50127963"
126707,"chr17",50180192,50180406,215,"*","chr17:50180192-50180406"
126734,"chr17",50370042,50370367,326,"*","chr17:50370042-50370367"
126741,"chr17",50439503,50440067,565,"*","chr17:50439503-50440067"
126750,"chr17",50499627,50499827,201,"*","chr17:50499627-50499827"
126779,"chr17",50634616,50635157,542,"*","chr17:50634616-50635157"
126788,"chr17",50684997,50685696,700,"*","chr17:50684997-50685696"
126790,"chr17",50728278,50728571,294,"*","chr17:50728278-50728571"
126795,"chr17",50761341,50761714,374,"*","chr17:50761341-50761714"
126799,"chr17",50853328,50853807,480,"*","chr17:50853328-50853807"
126808,"chr17",50988193,50988396,204,"*","chr17:50988193-50988396"
126813,"chr17",51111402,51111686,285,"*","chr17:51111402-51111686"
126822,"chr17",51221082,51221556,475,"*","chr17:51221082-51221556"
126830,"chr17",51370152,51370619,468,"*","chr17:51370152-51370619"
126832,"chr17",51382753,51383072,320,"*","chr17:51382753-51383072"
126834,"chr17",51408552,51408818,267,"*","chr17:51408552-51408818"
126842,"chr17",51553638,51553853,216,"*","chr17:51553638-51553853"
126846,"chr17",51584416,51584954,539,"*","chr17:51584416-51584954"
126848,"chr17",51631801,51632114,314,"*","chr17:51631801-51632114"
126856,"chr17",51807633,51808096,464,"*","chr17:51807633-51808096"
126870,"chr17",52098726,52098975,250,"*","chr17:52098726-52098975"
126875,"chr17",52182885,52183198,314,"*","chr17:52182885-52183198"
126876,"chr17",52199666,52200137,472,"*","chr17:52199666-52200137"
126888,"chr17",52479713,52480191,479,"*","chr17:52479713-52480191"
126898,"chr17",52600893,52601631,739,"*","chr17:52600893-52601631"
126901,"chr17",52692199,52692399,201,"*","chr17:52692199-52692399"
126907,"chr17",52805575,52806137,563,"*","chr17:52805575-52806137"
126914,"chr17",53248731,53249286,556,"*","chr17:53248731-53249286"
126933,"chr17",53543594,53544141,548,"*","chr17:53543594-53544141"
126941,"chr17",53572431,53572641,211,"*","chr17:53572431-53572641"
126942,"chr17",53573217,53573636,420,"*","chr17:53573217-53573636"
126953,"chr17",53643525,53643931,407,"*","chr17:53643525-53643931"
126988,"chr17",54189205,54190016,812,"*","chr17:54189205-54190016"
127010,"chr17",55105119,55105669,551,"*","chr17:55105119-55105669"
127015,"chr17",55320915,55321753,839,"*","chr17:55320915-55321753"
127016,"chr17",55356457,55356813,357,"*","chr17:55356457-55356813"
127026,"chr17",55891587,55892672,1086,"*","chr17:55891587-55892672"
127031,"chr17",55952571,55952915,345,"*","chr17:55952571-55952915"
127095,"chr17",56255792,56257081,1290,"*","chr17:56255792-56257081"
127107,"chr17",56303970,56304602,633,"*","chr17:56303970-56304602"
127114,"chr17",56339141,56339436,296,"*","chr17:56339141-56339436"
127126,"chr17",56384129,56384455,327,"*","chr17:56384129-56384455"
127129,"chr17",56389015,56389334,320,"*","chr17:56389015-56389334"
127130,"chr17",56393054,56393301,248,"*","chr17:56393054-56393301"
127135,"chr17",56406566,56406895,330,"*","chr17:56406566-56406895"
127141,"chr17",56433203,56433526,324,"*","chr17:56433203-56433526"
127151,"chr17",56474975,56475300,326,"*","chr17:56474975-56475300"
127152,"chr17",56476187,56476881,695,"*","chr17:56476187-56476881"
127158,"chr17",56502701,56502984,284,"*","chr17:56502701-56502984"
127163,"chr17",56538137,56538410,274,"*","chr17:56538137-56538410"
127167,"chr17",56553202,56553499,298,"*","chr17:56553202-56553499"
127177,"chr17",56613361,56613742,382,"*","chr17:56613361-56613742"
127195,"chr17",56723784,56724240,457,"*","chr17:56723784-56724240"
127217,"chr17",56812315,56812714,400,"*","chr17:56812315-56812714"
127228,"chr17",56869756,56870111,356,"*","chr17:56869756-56870111"
127249,"chr17",57031569,57032525,957,"*","chr17:57031569-57032525"
127266,"chr17",57148956,57149890,935,"*","chr17:57148956-57149890"
127272,"chr17",57201936,57202772,837,"*","chr17:57201936-57202772"
127295,"chr17",57283582,57284098,517,"*","chr17:57283582-57284098"
