"peak_index","seqnames","start","end","width","strand","name","peak_detection","top_peak_col","p_value","fdr","is_batch_peak"
183970,"chr3",101513460,101514585,1126,"*","chr3:101513460-101514585",3212,6030,0.0963685544274298,0.136926050621526,FALSE
55241,"chr11",119126223,119127033,811,"*","chr11:119126223-119127033",3211,1946,0.65261042683785,0.725283870679984,FALSE
287399,"chr9",71663400,71664442,1043,"*","chr9:71663400-71664442",3211,9600,0.0564339167967993,0.0849141089328909,FALSE
86861,"chr14",32159390,32160417,1028,"*","chr14:32159390-32160417",3210,2849,0.0958620696173681,0.136245124527243,FALSE
26946,"chr10",54073698,54076378,2681,"*","chr10:54073698-54076378",3209,722,0.0003838687620577,0.000883675787425644,TRUE
146378,"chr19",31082766,31083303,538,"*","chr19:31082766-31083303",3209,4837,2.95498256038203e-05,8.15842783098297e-05,TRUE
30745,"chr10",80929281,80930362,1082,"*","chr10:80929281-80930362",3208,902,1.07309699524969e-11,6.39509532329972e-11,TRUE
165322,"chr2",122233953,122236024,2072,"*","chr2:122233953-122236024",3208,5430,0.00465789501624886,0.00885868203927133,TRUE
247111,"chr7",28570184,28571006,823,"*","chr7:28570184-28571006",3208,8181,0.792113563723732,0.8506374180882,FALSE
252729,"chr7",80802844,80803860,1017,"*","chr7:80802844-80803860",3208,8416,0.0190300276200983,0.0316428793150953,TRUE
218202,"chr5",92042427,92043460,1034,"*","chr5:92042427-92043460",3207,7142,0.0967393940014774,0.137296897532611,FALSE
259119,"chr7",128523302,128524689,1388,"*","chr7:128523302-128524689",3207,8661,0.0151792526742754,0.0257887405271414,TRUE
10777,"chr1",118627674,118628673,1000,"*","chr1:118627674-118628673",3206,301,4.79837935913596e-07,1.68364188039858e-06,TRUE
36947,"chr10",128626214,128627202,989,"*","chr10:128626214-128627202",3206,1119,0.26750377050912,0.338612367733063,FALSE
136911,"chr18",49978864,49980166,1303,"*","chr18:49978864-49980166",3206,4489,4.38939639200794e-09,1.95084284089242e-08,TRUE
259643,"chr7",131362487,131363557,1071,"*","chr7:131362487-131363557",3206,8672,0.0596581322599044,0.0893085812274018,FALSE
144947,"chr19",21778102,21779114,1013,"*","chr19:21778102-21779114",3205,4790,0.170215847508422,0.227439667969564,FALSE
168887,"chr2",148672109,148672990,882,"*","chr2:148672109-148672990",3205,5528,2.31387751520022e-09,1.05946772674003e-08,TRUE
47654,"chr11",79703661,79705135,1475,"*","chr11:79703661-79705135",3204,1587,2.1770883605685e-05,6.09828672428151e-05,TRUE
240323,"chr6",114874069,114875765,1697,"*","chr6:114874069-114875765",3204,7877,0.914343538572328,0.959638474572133,FALSE
27912,"chr10",61679831,61680861,1031,"*","chr10:61679831-61680861",3203,750,0.00309783681968398,0.00611325892336073,TRUE
124479,"chr17",33955378,33956345,968,"*","chr17:33955378-33956345",3203,4084,1.66503453944633e-06,5.46989007702474e-06,TRUE
143264,"chr19",7205773,7206875,1103,"*","chr19:7205773-7206875",3203,4720,9.71336746052093e-05,0.000248550856205756,TRUE
151440,"chr2",5378833,5379609,777,"*","chr2:5378833-5379609",3203,5005,0.211647787142964,0.275153129411029,FALSE
225891,"chr5",139380298,139381042,745,"*","chr5:139380298-139381042",3203,7447,6.62729103569876e-15,5.61634833533793e-14,TRUE
176076,"chr3",27708903,27711658,2756,"*","chr3:27708903-27711658",3202,5773,0.00299902392691504,0.00594101411829445,TRUE
236385,"chr6",86437681,86439240,1560,"*","chr6:86437681-86439240",3202,7775,0.636105084087122,0.710255788395626,FALSE
237344,"chr6",91156649,91157572,924,"*","chr6:91156649-91157572",3202,7817,1,1,FALSE
279822,"chr9",24502712,24503812,1101,"*","chr9:24502712-24503812",3202,9362,2.36436610035549e-06,7.61715882846485e-06,TRUE
50399,"chr11",96285375,96287325,1951,"*","chr11:96285375-96287325",3201,1699,1.0895006644538e-17,1.20253936473929e-16,TRUE
173653,"chr2",174463655,174464574,920,"*","chr2:174463655-174464574",3201,5712,1.34066496492492e-05,3.86358779517267e-05,TRUE
61539,"chr12",69371485,69372907,1423,"*","chr12:69371485-69372907",3200,2131,0.0107215690666646,0.0187834076150396,TRUE
122037,"chr17",17826090,17829166,3077,"*","chr17:17826090-17829166",3200,3928,0.00213066108520201,0.00433237308906467,TRUE
132668,"chr18",10725385,10726831,1447,"*","chr18:10725385-10726831",3200,4358,0.00857966308011489,0.0153372597070341,TRUE
119595,"chr16",96361419,96362254,836,"*","chr16:96361419-96362254",3198,3864,9.41812507178626e-07,3.17108588275632e-06,TRUE
171504,"chr2",164910780,164912686,1907,"*","chr2:164910780-164912686",3197,5646,0.000285100289357877,0.000670824210253827,TRUE
54261,"chr11",115612157,115614022,1866,"*","chr11:115612157-115614022",3196,1896,0.0534824676200477,0.0810094935171883,FALSE
169692,"chr2",154656854,154657423,570,"*","chr2:154656854-154657423",3195,5571,0.274485118265082,0.346222399426188,FALSE
178375,"chr3",52267803,52269186,1384,"*","chr3:52267803-52269186",3195,5830,8.78040936217526e-05,0.000225833574130022,TRUE
216684,"chr5",74092742,74093700,959,"*","chr5:74092742-74093700",3195,7103,0.326438010892956,0.403408317959659,FALSE
193993,"chr4",45408398,45409807,1410,"*","chr4:45408398-45409807",3194,6309,0.000500712300818136,0.00113283325976954,TRUE
139200,"chr18",65025409,65026337,929,"*","chr18:65025409-65026337",3193,4536,0.482098243011267,0.562935827897323,FALSE
194701,"chr4",49559909,49560676,768,"*","chr4:49559909-49560676",3193,6336,0.0250246765042174,0.0406244748445088,TRUE
224126,"chr5",129019615,129020844,1230,"*","chr5:129019615-129020844",3193,7356,2.03546818803872e-07,7.45046920951217e-07,TRUE
246519,"chr7",24399545,24400266,722,"*","chr7:24399545-24400266",3193,8121,4.2724227129065e-06,1.31621155665635e-05,TRUE
255289,"chr7",100931746,100933193,1448,"*","chr7:100931746-100933193",3193,8495,3.86482310044012e-06,1.19876647035984e-05,TRUE
276468,"chr8",122376283,122377572,1290,"*","chr8:122376283-122377572",3193,9238,1.56494691557511e-10,8.35975916439697e-10,TRUE
6402,"chr1",72582942,72583839,898,"*","chr1:72582942-72583839",3192,160,9.68183709799659e-41,7.68399769682269e-39,TRUE
233708,"chr6",54594019,54595716,1698,"*","chr6:54594019-54595716",3192,7672,0.204740212272301,0.267722433515306,FALSE
252310,"chr7",78895585,78896274,690,"*","chr7:78895585-78896274",3192,8390,0.00538937308949514,0.010111394164156,TRUE
122262,"chr17",24251189,24252091,903,"*","chr17:24251189-24252091",3191,3952,3.32798686480436e-08,1.3444327101889e-07,TRUE
148902,"chr19",46988497,46989478,982,"*","chr19:46988497-46989478",3191,4938,0.130549712530436,0.179277276202192,FALSE
203734,"chr4",128609883,128610565,683,"*","chr4:128609883-128610565",3191,6591,0.00133484284911879,0.00280901272962708,TRUE
209424,"chr4",155668875,155669857,983,"*","chr4:155668875-155669857",3191,6874,0.205384673466211,0.268406525700747,FALSE
246988,"chr7",27689096,27689809,714,"*","chr7:27689096-27689809",3191,8168,1.18053718307034e-18,1.40206316279138e-17,TRUE
109666,"chr16",10991908,10993916,2009,"*","chr16:10991908-10993916",3190,3597,2.78744300172414e-05,7.7214487582386e-05,TRUE
109894,"chr16",11908430,11909821,1392,"*","chr16:11908430-11909821",3188,3610,0.0202548499379733,0.0334459212978424,TRUE
246945,"chr7",27490606,27491474,869,"*","chr7:27490606-27491474",3188,8163,0.00853756468077297,0.0152729242947638,TRUE
103973,"chr15",78876991,78878146,1156,"*","chr15:78876991-78878146",3187,3320,3.08670752716955e-12,1.96355440659641e-11,TRUE
165727,"chr2",125624834,125625635,802,"*","chr2:125624834-125625635",3186,5437,8.76982710207287e-07,2.97080863891357e-06,TRUE
27133,"chr10",57486033,57487066,1034,"*","chr10:57486033-57487066",3185,724,0.128699368742781,0.176979329954319,FALSE
43634,"chr11",58103592,58104892,1301,"*","chr11:58103592-58104892",3185,1363,5.16908132470028e-19,6.3346584861523e-18,TRUE
94176,"chr14",102981595,102983582,1988,"*","chr14:102981595-102983582",3185,3060,5.32004414744283e-08,2.08956957872853e-07,TRUE
124523,"chr17",34135397,34136110,714,"*","chr17:34135397-34136110",3184,4092,0.926237432403492,0.971102361505024,FALSE
169631,"chr2",154390118,154391117,1000,"*","chr2:154390118-154391117",3184,5565,2.58493870404263e-06,8.27445167747321e-06,TRUE
194542,"chr4",48042804,48043867,1064,"*","chr4:48042804-48043867",3184,6328,0.0807257067576683,0.117231639206605,FALSE
196904,"chr4",70410102,70410959,858,"*","chr4:70410102-70410959",3184,6374,3.20096988426821e-09,1.44187832624694e-08,TRUE
287864,"chr9",74975550,74976659,1110,"*","chr9:74975550-74976659",3184,9611,9.04629652957123e-09,3.90937620119759e-08,TRUE
194046,"chr4",45521428,45523518,2091,"*","chr4:45521428-45523518",3183,6313,0.0692733824597345,0.10223344518851,FALSE
83984,"chr14",14012369,14013780,1412,"*","chr14:14012369-14013780",3181,2746,1.22092737992747e-06,4.06704656871242e-06,TRUE
175111,"chr3",14611130,14611919,790,"*","chr3:14611130-14611919",3181,5754,1.55917547240641e-08,6.54565689507309e-08,TRUE
252610,"chr7",80339740,80341338,1599,"*","chr7:80339740-80341338",3181,8411,0.0336148047810483,0.0531782950670221,FALSE
283503,"chr9",51008292,51009637,1346,"*","chr9:51008292-51009637",3181,9469,2.81221988733811e-18,3.25488412886356e-17,TRUE
16671,"chr1",165641625,165643528,1904,"*","chr1:165641625-165643528",3180,470,0.745715147215962,0.811265390791951,FALSE
26042,"chr10",42761282,42762691,1410,"*","chr10:42761282-42762691",3180,704,8.38073989261955e-20,1.14179017610621e-18,TRUE
181076,"chr3",82357718,82358645,928,"*","chr3:82357718-82358645",3180,5874,0.392775339973244,0.472540110651159,FALSE
251201,"chr7",70361489,70362351,863,"*","chr7:70361489-70362351",3180,8375,1.67796535287047e-07,6.21929337609513e-07,TRUE
55621,"chr11",120467175,120468008,834,"*","chr11:120467175-120468008",3179,1970,0.0863775741047021,0.124427505192599,FALSE
108285,"chr15",102135984,102136746,763,"*","chr15:102135984-102136746",3179,3528,0.168122843169446,0.22488341782965,FALSE
155953,"chr2",35581408,35583193,1786,"*","chr2:35581408-35583193",3179,5194,0.000224519066799975,0.000538931989438251,TRUE
286032,"chr9",64736409,64738373,1965,"*","chr9:64736409-64738373",3179,9558,0.777464347049281,0.838507708206731,FALSE
297176,"chrX",74269918,74271099,1182,"*","chrX:74269918-74271099",3178,9929,1.66236261996547e-06,5.46470289272017e-06,TRUE
161659,"chr2",90579643,90581292,1650,"*","chr2:90579643-90581292",3177,5311,0.458320296775017,0.539200349147079,FALSE
169312,"chr2",152739048,152740235,1188,"*","chr2:152739048-152740235",3177,5552,0.142270878526405,0.193618506432233,FALSE
187216,"chr3",130729608,130730837,1230,"*","chr3:130729608-130730837",3177,6137,0.582243532929794,0.658646530463567,FALSE
222711,"chr5",120560583,120561566,984,"*","chr5:120560583-120561566",3177,7273,0.461594857466926,0.542414638621535,FALSE
159512,"chr2",70661147,70662189,1043,"*","chr2:70661147-70662189",3176,5267,1.34630286163499e-12,8.99935067937825e-12,TRUE
259572,"chr7",130865711,130866730,1020,"*","chr7:130865711-130866730",3176,8671,0.000216043507993227,0.00052058676624874,TRUE
199535,"chr4",99929347,99930652,1306,"*","chr4:99929347-99930652",3175,6429,3.87913922226955e-09,1.73175858137034e-08,TRUE
254979,"chr7",99483283,99484143,861,"*","chr7:99483283-99484143",3175,8482,0.640683501714315,0.714729475361797,FALSE
270988,"chr8",85299196,85300180,985,"*","chr8:85299196-85300180",3175,9056,0.00546098254692303,0.0102342251628992,TRUE
38553,"chr11",16769261,16770417,1157,"*","chr11:16769261-16770417",3174,1201,0.00371639695174332,0.0072191082978697,TRUE
184529,"chr3",104863947,104865558,1612,"*","chr3:104863947-104865558",3174,6052,0.000172363109802819,0.000423496584282109,TRUE
241317,"chr6",120363383,120364752,1370,"*","chr6:120363383-120364752",3174,7903,6.77451963526946e-06,2.02224466724461e-05,TRUE
260989,"chr7",139212812,139213744,933,"*","chr7:139212812-139213744",3174,8695,0.0133862636545239,0.0230298395122339,TRUE
86022,"chr14",27428585,27429888,1304,"*","chr14:27428585-27429888",3173,2818,0.00586023527372293,0.0108764574493744,TRUE
282353,"chr9",44477879,44480594,2716,"*","chr9:44477879-44480594",3173,9429,0.00233138853253145,0.00470417379445409,TRUE
8060,"chr1",84838704,84840607,1904,"*","chr1:84838704-84840607",3172,223,0.710057341463268,0.77788928731734,FALSE
12547,"chr1",132417373,132418315,943,"*","chr1:132417373-132418315",3172,345,0.00122835906596245,0.00259915164190108,TRUE
105967,"chr15",88863812,88864433,622,"*","chr15:88863812-88864433",3172,3422,6.83897693855879e-31,2.34211538991739e-29,TRUE
183017,"chr3",95674960,95676268,1309,"*","chr3:95674960-95676268",3172,5976,0.000296188597347644,0.000695931854670216,TRUE
219077,"chr5",99978793,99979737,945,"*","chr5:99978793-99979737",3172,7158,2.93161372001438e-25,6.69318200916525e-24,TRUE
220395,"chr5",107868453,107869613,1161,"*","chr5:107868453-107869613",3172,7190,9.87264403749672e-06,2.891811375951e-05,TRUE
226005,"chr5",139791170,139792384,1215,"*","chr5:139791170-139792384",3172,7452,4.13672381448085e-06,1.27834481288036e-05,TRUE
228616,"chr6",7844347,7845577,1231,"*","chr6:7844347-7845577",3172,7535,2.27733968754134e-15,2.03333900673334e-14,TRUE
275409,"chr8",117801645,117802807,1163,"*","chr8:117801645-117802807",3171,9209,1.77995394906399e-07,6.57294663612993e-07,TRUE
154642,"chr2",30132905,30134453,1549,"*","chr2:30132905-30134453",3170,5108,0.755418000282323,0.819503146324933,FALSE
186156,"chr3",122072558,122073748,1191,"*","chr3:122072558-122073748",3170,6109,0.0153220007667419,0.0259871112054645,TRUE
202478,"chr4",119108597,119109559,963,"*","chr4:119108597-119109559",3170,6540,4.26937772282353e-14,3.34590730628803e-13,TRUE
30785,"chr10",81069785,81070445,661,"*","chr10:81069785-81070445",3169,906,1.73328422265463e-09,8.09945898436744e-09,TRUE
170899,"chr2",160872314,160873652,1339,"*","chr2:160872314-160873652",3169,5616,1.10105990222758e-33,4.54983430672554e-32,TRUE
246951,"chr7",27507027,27509043,2017,"*","chr7:27507027-27509043",3169,8164,0.000419470513549383,0.000960326267283385,TRUE
131452,"chr17",87672095,87673253,1159,"*","chr17:87672095-87673253",3168,4329,0.02738867350522,0.0441325709075412,TRUE
169682,"chr2",154613144,154614313,1170,"*","chr2:154613144-154614313",3168,5570,2.40318489251665e-05,6.69783972273314e-05,TRUE
274148,"chr8",109868193,109869450,1258,"*","chr8:109868193-109869450",3168,9166,0.468890200115041,0.549378776669507,FALSE
289120,"chr9",85748520,85750267,1748,"*","chr9:85748520-85750267",3168,9638,0.000143421489446696,0.00035636208899583,TRUE
117946,"chr16",87495472,87496520,1049,"*","chr16:87495472-87496520",3167,3820,0.0132315764959627,0.0227973406201977,TRUE
118447,"chr16",91043674,91045046,1373,"*","chr16:91043674-91045046",3167,3832,0.0321431838196301,0.0510371289609878,FALSE
171610,"chr2",165326189,165327175,987,"*","chr2:165326189-165327175",3167,5648,5.31753362802689e-19,6.50065235700109e-18,TRUE
222901,"chr5",121584004,121584793,790,"*","chr5:121584004-121584793",3167,7286,0.366229593342457,0.445426408832957,FALSE
249729,"chr7",51861418,51862689,1272,"*","chr7:51861418-51862689",3167,8337,0.247736644502011,0.316636815570055,FALSE
17774,"chr1",172311426,172313220,1795,"*","chr1:172311426-172313220",3166,504,0.0215742005266748,0.0354722139537567,TRUE
97098,"chr15",10981507,10982333,827,"*","chr15:10981507-10982333",3166,3117,0.0131370070254506,0.0226500121128459,TRUE
171072,"chr2",162930808,162932355,1548,"*","chr2:162930808-162932355",3166,5619,5.27163470554964e-09,2.32230603768706e-08,TRUE
85129,"chr14",22627281,22628109,829,"*","chr14:22627281-22628109",3165,2785,0.00517881889937364,0.00977135641391252,TRUE
100110,"chr15",43477071,43477951,881,"*","chr15:43477071-43477951",3165,3191,1.06597892660878e-14,8.77406405829993e-14,TRUE
146075,"chr19",29100800,29101784,985,"*","chr19:29100800-29101784",3165,4826,0.679182212204698,0.749980357999888,FALSE
277432,"chr8",126422215,126423462,1248,"*","chr8:126422215-126423462",3165,9277,0.479916307054169,0.560518929051821,FALSE
116182,"chr16",58408128,58409164,1037,"*","chr16:58408128-58409164",3164,3791,4.32543837451215e-13,3.02901846954632e-12,TRUE
169199,"chr2",152226387,152227681,1295,"*","chr2:152226387-152227681",3164,5541,1.04114261501376e-13,7.76972100756539e-13,TRUE
228397,"chr6",5509381,5510356,976,"*","chr6:5509381-5510356",3164,7530,0.00371825614078664,0.00721991483647891,TRUE
18689,"chr1",180255639,180256766,1128,"*","chr1:180255639-180256766",3163,527,0.452311698720986,0.533764100449594,FALSE
143056,"chr19",6334662,6335386,725,"*","chr19:6334662-6335386",3163,4697,2.05174586201004e-05,5.76981401015196e-05,TRUE
215342,"chr5",64344987,64346285,1299,"*","chr5:64344987-64346285",3163,7064,0.0496460402823783,0.0757954813471425,FALSE
64517,"chr12",85288176,85289891,1716,"*","chr12:85288176-85289891",3162,2213,0.00176588779622934,0.00364401113542993,TRUE
262173,"chr7",145235036,145235996,961,"*","chr7:145235036-145235996",3162,8749,0.0147477524594365,0.0251068308808928,TRUE
165906,"chr2",126875453,126876962,1510,"*","chr2:126875453-126876962",3161,5446,3.59287804818372e-07,1.27316727433867e-06,TRUE
258901,"chr7",127243988,127245174,1187,"*","chr7:127243988-127245174",3161,8632,0.000242159906718243,0.000578223272966197,TRUE
246607,"chr7",24904046,24904705,660,"*","chr7:24904046-24904705",3160,8127,0.604330703356976,0.680246176673769,FALSE
34856,"chr10",115362079,115362875,797,"*","chr10:115362079-115362875",3159,1033,5.84121708954155e-29,1.71800502633575e-27,TRUE
144690,"chr19",18670463,18671541,1079,"*","chr19:18670463-18671541",3159,4786,0.153410016533009,0.207121666554572,FALSE
159595,"chr2",71055306,71056363,1058,"*","chr2:71055306-71056363",3159,5269,0.000243721013559193,0.000581673063387095,TRUE
229218,"chr6",17463360,17465428,2069,"*","chr6:17463360-17465428",3159,7546,0.00309819962235922,0.00611325892336073,TRUE
18809,"chr1",180777424,180778827,1404,"*","chr1:180777424-180778827",3158,532,1.3541691525526e-11,8.00336378577185e-11,TRUE
43670,"chr11",58330124,58331303,1180,"*","chr11:58330124-58331303",3158,1368,0.117512680700185,0.162895315636519,FALSE
254028,"chr7",92560996,92562109,1114,"*","chr7:92560996-92562109",3158,8456,1.78686661233272e-44,1.78686661233272e-42,TRUE
74049,"chr13",45389437,45390256,820,"*","chr13:45389437-45390256",3157,2469,1.9667795952523e-07,7.2308073354864e-07,TRUE
285696,"chr9",63602279,63603022,744,"*","chr9:63602279-63603022",3157,9549,1.04390120687859e-13,7.77869751772422e-13,TRUE
31463,"chr10",85127740,85128938,1199,"*","chr10:85127740-85128938",3156,951,8.95546799204251e-09,3.87682597058117e-08,TRUE
68366,"chr12",113013854,113015124,1271,"*","chr12:113013854-113015124",3156,2327,4.23838818724332e-06,1.30733750377647e-05,TRUE
